Activity index,Activity name,Item ID,Item name,Completed,Requires previous,Active,Exact,Independent,Drop rate (attempts),E&I,E,I,Neither^(-1)
52,Killing zulrah,12921,Pet snakeling,FALSE,FALSE,TRUE,FALSE,FALSE,4000,n/a,n/a,n/a,0.00025
52,Killing zulrah,13200,Tanzanite mutagen,FALSE,FALSE,TRUE,FALSE,FALSE,6553,n/a,n/a,n/a,0.0001526018617
52,Killing zulrah,13201,Magma mutagen,FALSE,FALSE,TRUE,FALSE,FALSE,6553,n/a,n/a,n/a,0.0001526018617
52,Killing zulrah,12936,Jar of swamp,FALSE,FALSE,TRUE,FALSE,FALSE,3000,n/a,n/a,n/a,0.0003333333333
52,Killing zulrah,12932,Magic fang,FALSE,FALSE,TRUE,FALSE,FALSE,512,n/a,n/a,n/a,0.001953125
52,Killing zulrah,12927,Serpentine visage,FALSE,FALSE,TRUE,FALSE,FALSE,512,n/a,n/a,n/a,0.001953125
52,Killing zulrah,12922,Tanzanite fang,FALSE,FALSE,TRUE,FALSE,FALSE,512,n/a,n/a,n/a,0.001953125
52,Killing zulrah,12938,Zul-andra teleport,TRUE,FALSE,FALSE,FALSE,FALSE,10,n/a,n/a,n/a,0.1
52,Killing zulrah,12934,Zulrah's scales,TRUE,FALSE,FALSE,TRUE,FALSE,1,n/a,1,n/a,n/a
53,Ancient chest (chambers of xeric),20851,Olmlet,FALSE,FALSE,TRUE,FALSE,FALSE,2304,n/a,n/a,n/a,0.0004340277778
53,Ancient chest (chambers of xeric),20997,Twisted bow,FALSE,FALSE,TRUE,FALSE,FALSE,1500,n/a,n/a,n/a,0.0006666666667
53,Ancient chest (chambers of xeric),21003,Elder maul,FALSE,FALSE,TRUE,FALSE,FALSE,1500,n/a,n/a,n/a,0.0006666666667
53,Ancient chest (chambers of xeric),21043,Kodai insignia,FALSE,FALSE,TRUE,FALSE,FALSE,1500,n/a,n/a,n/a,0.0006666666667
53,Ancient chest (chambers of xeric),13652,Dragon claws,FALSE,FALSE,TRUE,FALSE,FALSE,1000,n/a,n/a,n/a,0.001
53,Ancient chest (chambers of xeric),21018,Ancestral hat,FALSE,FALSE,TRUE,FALSE,FALSE,1000,n/a,n/a,n/a,0.001
53,Ancient chest (chambers of xeric),21021,Ancestral robe top,FALSE,FALSE,TRUE,FALSE,FALSE,1000,n/a,n/a,n/a,0.001
53,Ancient chest (chambers of xeric),21024,Ancestral robe bottom,FALSE,FALSE,TRUE,FALSE,FALSE,1000,n/a,n/a,n/a,0.001
53,Ancient chest (chambers of xeric),21015,Dinh's bulwark,FALSE,FALSE,TRUE,FALSE,FALSE,1000,n/a,n/a,n/a,0.001
53,Ancient chest (chambers of xeric),21034,Dextrous prayer scroll,FALSE,FALSE,TRUE,FALSE,FALSE,150,n/a,n/a,n/a,0.006666666667
53,Ancient chest (chambers of xeric),21079,Arcane prayer scroll,FALSE,FALSE,TRUE,FALSE,FALSE,150,n/a,n/a,n/a,0.006666666667
53,Ancient chest (chambers of xeric),21012,Dragon hunter crossbow,FALSE,FALSE,TRUE,FALSE,FALSE,750,n/a,n/a,n/a,0.001333333333
53,Ancient chest (chambers of xeric),21000,Twisted buckler,FALSE,FALSE,TRUE,FALSE,FALSE,750,n/a,n/a,n/a,0.001333333333
53,Ancient chest (chambers of xeric),21047,Torn prayer scroll,TRUE,FALSE,FALSE,FALSE,FALSE,16,n/a,n/a,n/a,0.0625
53,Ancient chest (chambers of xeric),21027,Dark relic,FALSE,FALSE,TRUE,FALSE,FALSE,16,n/a,n/a,n/a,0.0625
53,Ancient chest (chambers of xeric),6573,Onyx,FALSE,FALSE,TRUE,FALSE,FALSE,450,n/a,n/a,n/a,0.002222222222
54,Ancient chest (chambers of xeric challenge mode),20851,Olmlet,FALSE,FALSE,TRUE,FALSE,FALSE,1844,n/a,n/a,n/a,0.0005422993492
54,Ancient chest (chambers of xeric challenge mode),22386,Metamorphic dust,FALSE,FALSE,TRUE,FALSE,FALSE,400,n/a,n/a,n/a,0.0025
54,Ancient chest (chambers of xeric challenge mode),20997,Twisted bow,FALSE,FALSE,TRUE,FALSE,FALSE,1200,n/a,n/a,n/a,0.0008333333333
54,Ancient chest (chambers of xeric challenge mode),21003,Elder maul,FALSE,FALSE,TRUE,FALSE,FALSE,1200,n/a,n/a,n/a,0.0008333333333
54,Ancient chest (chambers of xeric challenge mode),21043,Kodai insignia,FALSE,FALSE,TRUE,FALSE,FALSE,1200,n/a,n/a,n/a,0.0008333333333
54,Ancient chest (chambers of xeric challenge mode),13652,Dragon claws,FALSE,FALSE,TRUE,FALSE,FALSE,800,n/a,n/a,n/a,0.00125
54,Ancient chest (chambers of xeric challenge mode),21018,Ancestral hat,FALSE,FALSE,TRUE,FALSE,FALSE,800,n/a,n/a,n/a,0.00125
54,Ancient chest (chambers of xeric challenge mode),21021,Ancestral robe top,FALSE,FALSE,TRUE,FALSE,FALSE,800,n/a,n/a,n/a,0.00125
54,Ancient chest (chambers of xeric challenge mode),21024,Ancestral robe bottom,FALSE,FALSE,TRUE,FALSE,FALSE,800,n/a,n/a,n/a,0.00125
54,Ancient chest (chambers of xeric challenge mode),21015,Dinh's bulwark,FALSE,FALSE,TRUE,FALSE,FALSE,800,n/a,n/a,n/a,0.00125
54,Ancient chest (chambers of xeric challenge mode),21034,Dextrous prayer scroll,FALSE,FALSE,TRUE,FALSE,FALSE,120,n/a,n/a,n/a,0.008333333333
54,Ancient chest (chambers of xeric challenge mode),21079,Arcane prayer scroll,FALSE,FALSE,TRUE,FALSE,FALSE,120,n/a,n/a,n/a,0.008333333333
54,Ancient chest (chambers of xeric challenge mode),21012,Dragon hunter crossbow,FALSE,FALSE,TRUE,FALSE,FALSE,600,n/a,n/a,n/a,0.001666666667
54,Ancient chest (chambers of xeric challenge mode),21000,Twisted buckler,FALSE,FALSE,TRUE,FALSE,FALSE,600,n/a,n/a,n/a,0.001666666667
54,Ancient chest (chambers of xeric challenge mode),21047,Torn prayer scroll,TRUE,FALSE,FALSE,FALSE,FALSE,32,n/a,n/a,n/a,0.03125
54,Ancient chest (chambers of xeric challenge mode),21027,Dark relic,FALSE,FALSE,TRUE,FALSE,FALSE,32,n/a,n/a,n/a,0.03125
54,Ancient chest (chambers of xeric challenge mode),6573,Onyx,FALSE,FALSE,TRUE,FALSE,FALSE,450,n/a,n/a,n/a,0.002222222222
54,Ancient chest (chambers of xeric challenge mode),24670,Twisted ancestral color kit,FALSE,FALSE,TRUE,FALSE,FALSE,75,n/a,n/a,n/a,0.01333333333
54,Ancient chest (chambers of xeric challenge mode),22388,Xeric's guard,FALSE,FALSE,TRUE,TRUE,FALSE,100,n/a,100,n/a,n/a
54,Ancient chest (chambers of xeric challenge mode),22390,Xeric's warrior,FALSE,TRUE,FALSE,TRUE,FALSE,400,n/a,400,n/a,n/a
54,Ancient chest (chambers of xeric challenge mode),22392,Xeric's sentinel,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
54,Ancient chest (chambers of xeric challenge mode),22394,Xeric's general,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
54,Ancient chest (chambers of xeric challenge mode),22396,Xeric's champion,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
55,Theater of blood (4 person team),22473,Lil' zik,FALSE,FALSE,TRUE,FALSE,FALSE,650,n/a,n/a,n/a,0.001538461538
55,Theater of blood (4 person team),22486,Scythe of vitur (uncharged),FALSE,FALSE,TRUE,FALSE,FALSE,692,n/a,n/a,n/a,0.001445086705
55,Theater of blood (4 person team),22324,Ghrazi rapier,FALSE,FALSE,TRUE,FALSE,FALSE,346,n/a,n/a,n/a,0.00289017341
55,Theater of blood (4 person team),22481,Sanguinesti staff (uncharged),FALSE,FALSE,TRUE,FALSE,FALSE,346,n/a,n/a,n/a,0.00289017341
55,Theater of blood (4 person team),22326,Justiciar faceguard,FALSE,FALSE,TRUE,FALSE,FALSE,346,n/a,n/a,n/a,0.00289017341
55,Theater of blood (4 person team),22327,Justiciar chestguard,FALSE,FALSE,TRUE,FALSE,FALSE,346,n/a,n/a,n/a,0.00289017341
55,Theater of blood (4 person team),22328,Justiciar legguards,FALSE,FALSE,TRUE,FALSE,FALSE,346,n/a,n/a,n/a,0.00289017341
55,Theater of blood (4 person team),22477,Avernic defender hilt,FALSE,FALSE,TRUE,FALSE,FALSE,86,n/a,n/a,n/a,0.01162790698
55,Theater of blood (4 person team),22446,Vial of blood,FALSE,FALSE,TRUE,FALSE,FALSE,5,n/a,n/a,n/a,0.2
55,Theater of blood (4 person team),22494,Sinhaza shroud tier 1,FALSE,FALSE,TRUE,TRUE,FALSE,100,n/a,100,n/a,n/a
55,Theater of blood (4 person team),22496,Sinhaza shroud tier 2,FALSE,TRUE,FALSE,TRUE,FALSE,400,n/a,400,n/a,n/a
55,Theater of blood (4 person team),22498,Sinhaza shroud tier 3,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
55,Theater of blood (4 person team),22500,Sinhaza shroud tier 4,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
55,Theater of blood (4 person team),22502,Sinhaza shroud tier 5,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
56,Theater of blood hard mode (4 person team),22473,Lil' zik,FALSE,FALSE,TRUE,FALSE,FALSE,500,n/a,n/a,n/a,0.002
56,Theater of blood hard mode (4 person team),22486,Scythe of vitur (uncharged),FALSE,FALSE,TRUE,FALSE,FALSE,556,n/a,n/a,n/a,0.001798561151
56,Theater of blood hard mode (4 person team),22324,Ghrazi rapier,FALSE,FALSE,TRUE,FALSE,FALSE,277,n/a,n/a,n/a,0.003610108303
56,Theater of blood hard mode (4 person team),22481,Sanguinesti staff (uncharged),FALSE,FALSE,TRUE,FALSE,FALSE,277,n/a,n/a,n/a,0.003610108303
56,Theater of blood hard mode (4 person team),22326,Justiciar faceguard,FALSE,FALSE,TRUE,FALSE,FALSE,277,n/a,n/a,n/a,0.003610108303
56,Theater of blood hard mode (4 person team),22327,Justiciar chestguard,FALSE,FALSE,TRUE,FALSE,FALSE,277,n/a,n/a,n/a,0.003610108303
56,Theater of blood hard mode (4 person team),22328,Justiciar legguards,FALSE,FALSE,TRUE,FALSE,FALSE,277,n/a,n/a,n/a,0.003610108303
56,Theater of blood hard mode (4 person team),22477,Avernic defender hilt,FALSE,FALSE,TRUE,FALSE,FALSE,79,n/a,n/a,n/a,0.01265822785
56,Theater of blood hard mode (4 person team),22446,Vial of blood,FALSE,FALSE,TRUE,FALSE,FALSE,5,n/a,n/a,n/a,0.2
56,Theater of blood hard mode (4 person team),22494,Sinhaza shroud tier 1,FALSE,FALSE,TRUE,TRUE,FALSE,100,n/a,100,n/a,n/a
56,Theater of blood hard mode (4 person team),22496,Sinhaza shroud tier 2,FALSE,TRUE,FALSE,TRUE,FALSE,400,n/a,400,n/a,n/a
56,Theater of blood hard mode (4 person team),22498,Sinhaza shroud tier 3,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
56,Theater of blood hard mode (4 person team),22500,Sinhaza shroud tier 4,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
56,Theater of blood hard mode (4 person team),22502,Sinhaza shroud tier 5,FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
56,Theater of blood hard mode (4 person team),25746,Sanguine dust,FALSE,FALSE,TRUE,FALSE,FALSE,275,n/a,n/a,n/a,0.003636363636
56,Theater of blood hard mode (4 person team),25742,Holy ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,100,n/a,n/a,n/a,0.01
56,Theater of blood hard mode (4 person team),25744,Sanguine ornament kit,FALSE,FALSE,TRUE,FALSE,FALSE,150,n/a,n/a,n/a,0.006666666667
57,Tombs of amascut reward chests (150),27352,Tumeken's guardian,FALSE,FALSE,TRUE,FALSE,FALSE,1600,n/a,n/a,n/a,0.000625
57,Tombs of amascut reward chests (150),27277,Tumeken's shadow (uncharged),TRUE,FALSE,FALSE,FALSE,FALSE,1200,n/a,n/a,n/a,0.0008333333333
57,Tombs of amascut reward chests (150),25985,Elidinis' ward,TRUE,FALSE,FALSE,FALSE,FALSE,400,n/a,n/a,n/a,0.0025
57,Tombs of amascut reward chests (150),27226,Masori mask,TRUE,FALSE,FALSE,FALSE,FALSE,600,n/a,n/a,n/a,0.001666666667
57,Tombs of amascut reward chests (150),27229,Masori body,TRUE,FALSE,FALSE,FALSE,FALSE,600,n/a,n/a,n/a,0.001666666667
57,Tombs of amascut reward chests (150),27232,Masori chaps,TRUE,FALSE,FALSE,FALSE,FALSE,600,n/a,n/a,n/a,0.001666666667
57,Tombs of amascut reward chests (150),25975,Lightbearer,TRUE,FALSE,FALSE,FALSE,FALSE,171,n/a,n/a,n/a,0.005847953216
57,Tombs of amascut reward chests (150),26219,Osmumten's fang,TRUE,FALSE,FALSE,FALSE,FALSE,171,n/a,n/a,n/a,0.005847953216
57,Tombs of amascut reward chests (150),27279,Thread of elidinis,TRUE,FALSE,FALSE,FALSE,FALSE,10,n/a,n/a,n/a,0.1
57,Tombs of amascut reward chests (150),27283,Breach of the scarab,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
57,Tombs of amascut reward chests (150),27285,Eye of the corruptor,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
57,Tombs of amascut reward chests (150),27289,Jewel of the sun,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
57,Tombs of amascut reward chests (150),27293,Cache of runes,TRUE,FALSE,FALSE,FALSE,FALSE,9,n/a,n/a,n/a,0.1111111111
57,Tombs of amascut reward chests (150),27257,Icthlarin's shround (tier 1),TRUE,FALSE,FALSE,TRUE,FALSE,100,n/a,100,n/a,n/a
57,Tombs of amascut reward chests (150),27259,Icthlarin's shround (tier 2),FALSE,TRUE,TRUE,TRUE,FALSE,400,n/a,400,n/a,n/a
57,Tombs of amascut reward chests (150),27261,Icthlarin's shround (tier 3),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
57,Tombs of amascut reward chests (150),27263,Icthlarin's shround (tier 4),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
57,Tombs of amascut reward chests (150),27265,Icthlarin's shround (tier 5),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
58,Tombs of amascut reward chests (300),27352,Tumeken's guardian,FALSE,FALSE,TRUE,FALSE,FALSE,800,n/a,n/a,n/a,0.00125
58,Tombs of amascut reward chests (300),27277,Tumeken's shadow (uncharged),TRUE,FALSE,FALSE,FALSE,FALSE,600,n/a,n/a,n/a,0.001666666667
58,Tombs of amascut reward chests (300),25985,Elidinis' ward,TRUE,FALSE,FALSE,FALSE,FALSE,200,n/a,n/a,n/a,0.005
58,Tombs of amascut reward chests (300),27226,Masori mask,TRUE,FALSE,FALSE,FALSE,FALSE,300,n/a,n/a,n/a,0.003333333333
58,Tombs of amascut reward chests (300),27229,Masori body,TRUE,FALSE,FALSE,FALSE,FALSE,300,n/a,n/a,n/a,0.003333333333
58,Tombs of amascut reward chests (300),27232,Masori chaps,TRUE,FALSE,FALSE,FALSE,FALSE,300,n/a,n/a,n/a,0.003333333333
58,Tombs of amascut reward chests (300),25975,Lightbearer,TRUE,FALSE,FALSE,FALSE,FALSE,86,n/a,n/a,n/a,0.01162790698
58,Tombs of amascut reward chests (300),26219,Osmumten's fang,TRUE,FALSE,FALSE,FALSE,FALSE,86,n/a,n/a,n/a,0.01162790698
58,Tombs of amascut reward chests (300),27279,Thread of elidinis,TRUE,FALSE,FALSE,FALSE,FALSE,10,n/a,n/a,n/a,0.1
58,Tombs of amascut reward chests (300),27283,Breach of the scarab,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
58,Tombs of amascut reward chests (300),27285,Eye of the corruptor,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
58,Tombs of amascut reward chests (300),27289,Jewel of the sun,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
58,Tombs of amascut reward chests (300),27293,Cache of runes,TRUE,FALSE,FALSE,FALSE,FALSE,9,n/a,n/a,n/a,0.1111111111
58,Tombs of amascut reward chests (300),27257,Icthlarin's shround (tier 1),TRUE,FALSE,FALSE,TRUE,FALSE,100,n/a,100,n/a,n/a
58,Tombs of amascut reward chests (300),27259,Icthlarin's shround (tier 2),FALSE,TRUE,TRUE,TRUE,FALSE,400,n/a,400,n/a,n/a
58,Tombs of amascut reward chests (300),27261,Icthlarin's shround (tier 3),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
58,Tombs of amascut reward chests (300),27263,Icthlarin's shround (tier 4),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
58,Tombs of amascut reward chests (300),27265,Icthlarin's shround (tier 5),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
59,Tombs of amascut reward chests (500),27352,Tumeken's guardian,FALSE,FALSE,TRUE,FALSE,FALSE,185,n/a,n/a,n/a,0.005405405405
59,Tombs of amascut reward chests (500),27277,Tumeken's shadow (uncharged),TRUE,FALSE,FALSE,FALSE,FALSE,166,n/a,n/a,n/a,0.006024096386
59,Tombs of amascut reward chests (500),25985,Elidinis' ward,TRUE,FALSE,FALSE,FALSE,FALSE,55,n/a,n/a,n/a,0.01818181818
59,Tombs of amascut reward chests (500),27226,Masori mask,TRUE,FALSE,FALSE,FALSE,FALSE,83,n/a,n/a,n/a,0.01204819277
59,Tombs of amascut reward chests (500),27229,Masori body,TRUE,FALSE,FALSE,FALSE,FALSE,83,n/a,n/a,n/a,0.01204819277
59,Tombs of amascut reward chests (500),27232,Masori chaps,TRUE,FALSE,FALSE,FALSE,FALSE,83,n/a,n/a,n/a,0.01204819277
59,Tombs of amascut reward chests (500),25975,Lightbearer,TRUE,FALSE,FALSE,FALSE,FALSE,24,n/a,n/a,n/a,0.04166666667
59,Tombs of amascut reward chests (500),26219,Osmumten's fang,TRUE,FALSE,FALSE,FALSE,FALSE,24,n/a,n/a,n/a,0.04166666667
59,Tombs of amascut reward chests (500),27279,Thread of elidinis,TRUE,FALSE,FALSE,FALSE,FALSE,10,n/a,n/a,n/a,0.1
59,Tombs of amascut reward chests (500),27283,Breach of the scarab,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
59,Tombs of amascut reward chests (500),27285,Eye of the corruptor,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
59,Tombs of amascut reward chests (500),27289,Jewel of the sun,TRUE,FALSE,FALSE,FALSE,TRUE,60,n/a,n/a,60,n/a
59,Tombs of amascut reward chests (500),27293,Cache of runes,TRUE,FALSE,FALSE,FALSE,FALSE,9,n/a,n/a,n/a,0.1111111111
59,Tombs of amascut reward chests (500),27257,Icthlarin's shround (tier 1),TRUE,FALSE,FALSE,TRUE,FALSE,100,n/a,100,n/a,n/a
59,Tombs of amascut reward chests (500),27259,Icthlarin's shround (tier 2),FALSE,TRUE,TRUE,TRUE,FALSE,400,n/a,400,n/a,n/a
59,Tombs of amascut reward chests (500),27261,Icthlarin's shround (tier 3),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
59,Tombs of amascut reward chests (500),27263,Icthlarin's shround (tier 4),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
59,Tombs of amascut reward chests (500),27265,Icthlarin's shround (tier 5),FALSE,TRUE,FALSE,TRUE,FALSE,500,n/a,500,n/a,n/a
60,Completing tombs of amascut challenges,27255,Menaphite ornament kit,FALSE,FALSE,TRUE,FALSE,TRUE,1,n/a,n/a,1,n/a
60,Completing tombs of amascut challenges,27248,Cursed phalanx,FALSE,FALSE,TRUE,FALSE,TRUE,1,n/a,n/a,1,n/a
60,Completing tombs of amascut challenges,27372,Masori crafting kit,TRUE,FALSE,FALSE,FALSE,TRUE,1,n/a,n/a,1,n/a
60,Completing tombs of amascut challenges,27377,Remnant of akkha,FALSE,FALSE,TRUE,FALSE,TRUE,1,n/a,n/a,1,n/a
60,Completing tombs of amascut challenges,27378,Remnant of ba-ba,FALSE,FALSE,TRUE,FALSE,TRUE,1,n/a,n/a,1,n/a
60,Completing tombs of amascut challenges,27379,Remnant of kephri,FALSE,FALSE,TRUE,FALSE,TRUE,1,n/a,n/a,1,n/a
60,Completing tombs of amascut challenges,27380,Remnant of zebak,FALSE,FALSE,TRUE,FALSE,TRUE,1,n/a,n/a,1,n/a
60,Completing tombs of amascut challenges,27381,Ancient remnant,FALSE,FALSE,TRUE,FALSE,TRUE,1,n/a,n/a,1,n/a
61,Opening beginner caskets,23285,Mole slippers,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23288,Frog slippers,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23291,Bear feet,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23294,Demon feet,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23297,Jester cape,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23300,Shoulder parrot,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23303,Monk's robe top (t),TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23306,Monk's robe (t),TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23309,Amulet of defence (t),TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23312,Sandwich lady hat,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23315,Sandwich lady top,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23318,Sandwich lady bottom,TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23321,Rune scimitar ornament kit (guthix),TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23324,Rune scimitar ornament kit (saradomin),TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,23327,Rune scimitar ornament kit (zamorak),TRUE,FALSE,FALSE,FALSE,FALSE,180,n/a,n/a,n/a,0.005555555556
61,Opening beginner caskets,12297,Black pickaxe,TRUE,FALSE,FALSE,FALSE,FALSE,403,n/a,n/a,n/a,0.002481389578
62,Opening easy caskets,12297,Black pickaxe,TRUE,FALSE,FALSE,FALSE,FALSE,12,n/a,n/a,n/a,0.08333333333
62,Opening easy caskets,20211,Team cape zero,FALSE,FALSE,TRUE,FALSE,FALSE,1872,n/a,n/a,n/a,0.0005341880342
62,Opening easy caskets,20217,Team cape i,FALSE,FALSE,TRUE,FALSE,FALSE,1872,n/a,n/a,n/a,0.0005341880342
62,Opening easy caskets,20214,Team cape x,TRUE,FALSE,FALSE,FALSE,FALSE,1872,n/a,n/a,n/a,0.0005341880342
62,Opening easy caskets,23351,Cape of skulls,TRUE,FALSE,FALSE,FALSE,FALSE,1872,n/a,n/a,n/a,0.0005341880342
62,Opening easy caskets,20205,Golden chef's hat,FALSE,FALSE,TRUE,FALSE,FALSE,936,n/a,n/a,n/a,0.001068376068
62,Opening easy caskets,20208,Golden apron,TRUE,FALSE,FALSE,FALSE,FALSE,936,n/a,n/a,n/a,0.001068376068
62,Opening easy caskets,20166,Wooden shield (g),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2587,Black full helm (t),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2583,Black platebody (t),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2585,Black platelegs (t),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,3472,Black plateskirt (t),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2589,Black kiteshield (t),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2595,Black full helm (g),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2591,Black platebody (g),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2593,Black platelegs (g),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,3473,Black plateskirt (g),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,2597,Black kiteshield (g),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,7332,Black shield (h1),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,7338,Black shield (h2),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,7344,Black shield (h3),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,7350,Black shield (h4),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,7356,Black shield (h5),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,10306,Black helm (h1),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,10308,Black helm (h2),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,10310,Black helm (h3),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,10312,Black helm (h4),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,10314,Black helm (h5),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,23366,Black platebody (h1),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,23369,Black platebody (h2),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,23372,Black platebody (h3),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,23375,Black platebody (h4),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,23378,Black platebody (h5),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
62,Opening easy caskets,20193,Steel full helm (t),TRUE,FALSE,FALSE,FALSE,FALSE,468,n/a,n/a,n/a,0.002136752137
